%
% Bike sharing systems are new generation of traditional bike rentals where whole process from membership, rental and return 
% back has become automatic. Through these systems, user is able to easily rent a bike from a particular position and return 
% back at another position. Currently, there are about over 500 bike-sharing programs around the world which is composed of 
% over 500 thousands bicycles. Today, there exists great interest in these systems due to their important role in traffic, 
% environmental and health issues. 
%
% Apart from interesting real world applications of bike sharing systems, the characteristics of data being generated by
% these systems make them attractive for the research. Opposed to other transport services such as bus or subway, the duration
% of travel, departure and arrival position is explicitly recorded in these systems. This feature turns bike sharing system into
% a virtual sensor network that can be used for sensing mobility in the city. Hence, it is expected that most of important
% events in the city could be detected via monitoring these data.
%
% Bike-sharing rental process is highly correlated to the environmental and seasonal settings. For instance, weather conditions,
% precipitation, day of week, season, hour of the day, etc. can affect the rental behaviors. The core data set is related to  
% the two-year historical log corresponding to years 2011 and 2012 from Capital Bikeshare system, Washington D.C., USA which is 
% publicly available in http://capitalbikeshare.com/system-data. We aggregated the data on two hourly and daily basis and then 
% extracted and added the corresponding weather and seasonal information. Weather information are extracted from http://www.freemeteo.com. 
%
% Use of this dataset in publications must be cited to the following publication:
% Fanaee-T, Hadi, and Gama, Joao, "Event labeling combining ensemble detectors and background knowledge", 
% Progress in Artificial Intelligence (2013): pp. 1-15, Springer Berlin Heidelberg, doi:10.1007/s13748-013-0040-3.
%
% Attributes:
% - season : season (1:springer, 2:summer, 3:fall, 4:winter)
% - yr : year (0: 2011, 1:2012)
% - mnth : month ( 1 to 12)
% - hr : hour (0 to 23)
% - holiday : weather day is holiday or not (extracted from http://dchr.dc.gov/page/holiday-schedule)
% - weekday : day of the week
% - workingday : if day is neither weekend nor holiday is 1, otherwise is 0.
% - weathersit : 
%     - 1: Clear, Few clouds, Partly cloudy, Partly cloudy
%     - 2: Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist
%     - 3: Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds
%     - 4: Heavy Rain + Ice Pallets + Thunderstorm + Mist, Snow + Fog
% - temp : Normalized temperature in Celsius. The values are divided to 41 (max)
% - atemp: Normalized feeling temperature in Celsius. The values are divided to 50 (max)
% - hum: Normalized humidity. The values are divided to 100 (max)
% - windspeed: Normalized wind speed. The values are divided to 67 (max)
% - casual: count of casual users
% - registered: count of registered users
% - cnt: count of total rental bikes including both casual and registered
%
% This version was cleanup up by Joaquin Vanschoren:
% - Category labels replaced by category names (season, weathersit, year)
% - Turned back normalization for temperature and windspeed for interpretability
% - Renamed features for readability
%
@RELATION Bike_Sharing_Demand

@ATTRIBUTE season {fall, spring, summer, winter}
@ATTRIBUTE year INTEGER
@ATTRIBUTE month INTEGER
@ATTRIBUTE hour INTEGER
@ATTRIBUTE holiday INTEGER
@ATTRIBUTE weekday INTEGER
@ATTRIBUTE workingday INTEGER
@ATTRIBUTE weather {clear, heavy_rain, misty, rain}
@ATTRIBUTE temp REAL
@ATTRIBUTE feel_temp REAL
@ATTRIBUTE humidity REAL
@ATTRIBUTE windspeed REAL
@ATTRIBUTE casual INTEGER
@ATTRIBUTE registered INTEGER
@ATTRIBUTE count INTEGER

@DATA
spring,2012,2,20,0,3,1,clear,14.76,17.424999999999997,0.46,11.0014,4,207,211
spring,2012,2,21,0,3,1,clear,13.940000000000001,16.665,0.53,11.0014,8,170,178
spring,2012,2,22,0,3,1,clear,13.940000000000001,17.424999999999997,0.49,7.0015,3,104,107
spring,2012,2,23,0,3,1,clear,13.940000000000001,17.424999999999997,0.53,6.0032,4,54,58
spring,2012,2,0,0,4,1,misty,12.299999999999999,15.15,0.7,8.9981,1,22,23
spring,2012,2,1,0,4,1,misty,12.299999999999999,16.665,0.7,0.0,0,5,5
spring,2012,2,2,0,4,1,misty,12.299999999999999,15.909999999999998,0.7,6.0032,1,6,7
spring,2012,2,3,0,4,1,misty,12.299999999999999,16.665,0.61,0.0,0,1,1
spring,2012,2,4,0,4,1,rain,12.299999999999999,15.909999999999998,0.7,6.0032,0,3,3
spring,2012,2,5,0,4,1,misty,12.299999999999999,16.665,0.7,0.0,0,20,20
spring,2012,2,6,0,4,1,misty,12.299999999999999,15.909999999999998,0.7,6.0032,4,83,87
spring,2012,2,7,0,4,1,misty,12.299999999999999,15.15,0.7,8.9981,3,285,288
spring,2012,2,8,0,4,1,misty,12.299999999999999,15.909999999999998,0.7,6.0032,9,489,498
spring,2012,2,9,0,4,1,misty,12.299999999999999,15.15,0.7,11.0014,3,199,202
spring,2012,2,10,0,4,1,rain,13.120000000000001,16.665,0.7,8.9981,2,42,44
spring,2012,2,11,0,4,1,rain,13.120000000000001,16.665,0.7,7.0015,2,69,71
spring,2012,2,12,0,4,1,rain,13.120000000000001,16.665,0.76,6.0032,1,44,45
spring,2012,2,13,0,4,1,rain,13.940000000000001,15.909999999999998,0.71,16.997899999999998,2,62,64
spring,2012,2,14,0,4,1,rain,13.120000000000001,15.909999999999998,0.81,12.998,1,30,31
spring,2012,2,15,0,4,1,rain,13.940000000000001,18.18,0.76,0.0,3,50,53
spring,2012,2,16,0,4,1,rain,13.940000000000001,18.18,0.81,0.0,8,110,118
spring,2012,2,17,0,4,1,rain,13.940000000000001,18.18,0.87,0.0,8,281,289
spring,2012,2,18,0,4,1,rain,13.940000000000001,16.665,0.87,8.9981,8,345,353
spring,2012,2,19,0,4,1,misty,13.120000000000001,15.909999999999998,0.87,11.0014,4,254,258
spring,2012,2,20,0,4,1,misty,13.120000000000001,16.665,0.87,8.9981,5,211,216
spring,2012,2,21,0,4,1,misty,13.940000000000001,17.424999999999997,0.81,7.0015,3,142,145
spring,2012,2,22,0,4,1,misty,13.120000000000001,17.424999999999997,0.81,0.0,3,108,111
spring,2012,2,23,0,4,1,clear,13.120000000000001,16.665,0.81,6.0032,3,70,73
spring,2012,2,0,0,5,1,misty,12.299999999999999,16.665,0.87,0.0,2,32,34
spring,2012,2,1,0,5,1,misty,12.299999999999999,16.665,0.93,0.0,2,16,18
spring,2012,2,2,0,5,1,misty,12.299999999999999,15.909999999999998,0.93,7.0015,1,11,12
spring,2012,2,3,0,5,1,misty,11.48,14.395,0.93,7.0015,0,1,1
spring,2012,2,4,0,5,1,misty,11.48,13.635,0.93,12.998,0,1,1
spring,2012,2,5,0,5,1,misty,11.48,13.635,0.93,11.0014,0,16,16
spring,2012,2,6,0,5,1,misty,11.48,14.395,0.96,8.9981,1,70,71
spring,2012,2,7,0,5,1,misty,11.48,14.395,0.93,7.0015,4,222,226
spring,2012,2,8,0,5,1,misty,10.66,15.15,1.0,0.0,4,516,520
spring,2012,2,9,0,5,1,misty,10.66,15.15,1.0,0.0,8,275,283
spring,2012,2,10,0,5,1,clear,13.940000000000001,15.909999999999998,0.71,19.0012,13,103,116
spring,2012,2,11,0,5,1,clear,14.76,16.665,0.62,27.999299999999998,9,133,142
spring,2012,2,12,0,5,1,clear,15.58,19.695,0.46,26.0027,21,177,198
spring,2012,2,13,0,5,1,clear,16.400000000000002,20.455000000000002,0.43,23.9994,34,171,205
spring,2012,2,14,0,5,1,clear,16.400000000000002,20.455000000000002,0.37,23.9994,33,137,170
spring,2012,2,15,0,5,1,clear,17.22,21.21,0.35,27.999299999999998,41,180,221
spring,2012,2,16,0,5,1,clear,17.22,21.21,0.32,19.999499999999998,56,251,307
spring,2012,2,17,0,5,1,clear,17.22,21.21,0.32,22.0028,36,429,465
spring,2012,2,18,0,5,1,clear,16.400000000000002,20.455000000000002,0.35,16.997899999999998,15,362,377
spring,2012,2,19,0,5,1,clear,15.58,19.695,0.37,15.001299999999999,16,266,282
spring,2012,2,20,0,5,1,clear,16.400000000000002,20.455000000000002,0.35,12.998,13,158,171
spring,2012,2,21,0,5,1,clear,15.58,19.695,0.37,12.998,15,114,129
spring,2012,2,22,0,5,1,clear,14.76,17.424999999999997,0.4,15.001299999999999,15,92,107
spring,2012,2,23,0,5,1,clear,14.76,17.424999999999997,0.4,12.998,10,72,82
spring,2012,2,0,0,6,0,clear,13.940000000000001,16.665,0.42,11.0014,5,81,86
spring,2012,2,1,0,6,0,clear,13.120000000000001,15.909999999999998,0.49,11.0014,7,38,45
spring,2012,2,2,0,6,0,clear,12.299999999999999,14.395,0.61,16.997899999999998,6,39,45
spring,2012,2,3,0,6,0,clear,11.48,14.395,0.65,7.0015,3,15,18
spring,2012,2,4,0,6,0,clear,10.66,15.15,0.7,0.0,3,4,7
spring,2012,2,5,0,6,0,clear,9.84,12.879999999999999,0.7,6.0032,0,1,1
spring,2012,2,6,0,6,0,clear,9.84,14.395,0.7,0.0,1,8,9
spring,2012,2,7,0,6,0,clear,9.84,14.395,0.7,0.0,8,33,41
spring,2012,2,8,0,6,0,clear,9.02,13.635,0.87,0.0,10,92,102
spring,2012,2,9,0,6,0,clear,9.02,12.120000000000001,0.8,7.0015,22,116,138
spring,2012,2,10,0,6,0,clear,10.66,13.635,0.81,7.0015,48,157,205
spring,2012,2,11,0,6,0,clear,13.120000000000001,16.665,0.57,8.9981,102,184,286
spring,2012,2,12,0,6,0,clear,14.76,17.424999999999997,0.43,12.998,128,241,369
spring,2012,2,13,0,6,0,clear,16.400000000000002,20.455000000000002,0.43,19.0012,165,219,384
spring,2012,2,14,0,6,0,clear,18.04,21.97,0.35,23.9994,183,244,427
spring,2012,2,15,0,6,0,clear,17.22,21.21,0.41,16.997899999999998,229,270,499
spring,2012,2,16,0,6,0,clear,18.04,21.97,0.44,22.0028,186,218,404
spring,2012,2,17,0,6,0,clear,19.68,23.485,0.36,19.0012,142,222,364
spring,2012,2,18,0,6,0,clear,18.86,22.725,0.38,19.999499999999998,70,176,246
spring,2012,2,19,0,6,0,clear,18.04,21.97,0.44,11.0014,38,150,188
spring,2012,2,20,0,6,0,clear,18.04,21.97,0.44,11.0014,25,123,148
spring,2012,2,21,0,6,0,clear,18.04,21.97,0.33,19.999499999999998,25,89,114
spring,2012,2,22,0,6,0,clear,16.400000000000002,20.455000000000002,0.4,30.002599999999997,17,101,118
spring,2012,2,23,0,6,0,misty,14.76,16.665,0.4,26.0027,12,62,74
spring,2012,2,0,0,0,0,misty,13.940000000000001,15.15,0.39,23.9994,9,65,74
spring,2012,2,1,0,0,0,misty,13.120000000000001,15.15,0.39,16.997899999999998,10,62,72
spring,2012,2,2,0,0,0,misty,12.299999999999999,14.395,0.36,19.0012,3,45,48
spring,2012,2,3,0,0,0,misty,12.299999999999999,14.395,0.36,15.001299999999999,3,12,15
spring,2012,2,4,0,0,0,misty,11.48,12.879999999999999,0.41,26.0027,0,3,3
spring,2012,2,5,0,0,0,misty,10.66,11.365,0.48,19.999499999999998,1,1,2
spring,2012,2,6,0,0,0,clear,9.84,10.605,0.52,22.0028,0,5,5
spring,2012,2,7,0,0,0,misty,9.84,10.605,0.52,19.0012,2,12,14
spring,2012,2,8,0,0,0,misty,9.84,11.365,0.56,12.998,8,48,56
spring,2012,2,9,0,0,0,misty,9.84,11.365,0.56,16.997899999999998,20,73,93
spring,2012,2,10,0,0,0,misty,10.66,12.120000000000001,0.52,16.997899999999998,49,142,191
spring,2012,2,11,0,0,0,misty,10.66,11.365,0.56,22.0028,82,144,226
spring,2012,2,12,0,0,0,misty,11.48,13.635,0.52,16.997899999999998,71,184,255
spring,2012,2,13,0,0,0,clear,12.299999999999999,15.15,0.49,11.0014,64,197,261
spring,2012,2,14,0,0,0,misty,13.120000000000001,15.909999999999998,0.45,12.998,48,189,237
spring,2012,2,15,0,0,0,misty,12.299999999999999,14.395,0.49,12.998,85,168,253
spring,2012,2,16,0,0,0,misty,13.120000000000001,15.15,0.45,19.0012,62,150,212
spring,2012,2,17,0,0,0,misty,12.299999999999999,14.395,0.49,16.997899999999998,22,135,157
spring,2012,2,18,0,0,0,misty,12.299999999999999,13.635,0.49,22.0028,23,144,167
spring,2012,2,19,0,0,0,misty,12.299999999999999,14.395,0.52,16.997899999999998,18,101,119
spring,2012,2,20,0,0,0,misty,12.299999999999999,14.395,0.52,19.0012,22,81,103
spring,2012,2,21,0,0,0,rain,10.66,12.879999999999999,0.65,11.0014,3,33,36
spring,2012,2,22,0,0,0,rain,9.84,12.879999999999999,0.75,6.0032,8,47,55
spring,2012,2,23,0,0,0,misty,9.02,11.365,0.93,11.0014,5,30,35
spring,2012,2,0,1,1,0,misty,9.84,12.879999999999999,0.87,6.0032,5,36,41
spring,2012,2,1,1,1,0,misty,9.84,12.879999999999999,0.87,6.0032,3,12,15
spring,2012,2,2,1,1,0,misty,9.84,12.879999999999999,0.87,6.0032,1,19,20
spring,2012,2,3,1,1,0,misty,9.84,11.365,0.81,12.998,0,8,8
spring,2012,2,5,1,1,0,misty,9.84,10.605,0.6,23.9994,0,6,6
spring,2012,2,6,1,1,0,clear,9.84,9.85,0.52,27.999299999999998,1,9,10
spring,2012,2,7,1,1,0,misty,9.02,9.85,0.55,22.0028,2,42,44
spring,2012,2,8,1,1,0,clear,8.200000000000001,9.09,0.59,23.9994,9,111,120
spring,2012,2,9,1,1,0,clear,8.200000000000001,9.09,0.59,23.9994,12,98,110
spring,2012,2,10,1,1,0,clear,9.02,9.85,0.55,30.002599999999997,30,113,143
spring,2012,2,11,1,1,0,clear,10.66,11.365,0.48,23.9994,45,163,208
spring,2012,2,12,1,1,0,clear,11.48,13.635,0.45,15.001299999999999,65,216,281
spring,2012,2,13,1,1,0,clear,12.299999999999999,14.395,0.42,19.0012,66,246,312
spring,2012,2,14,1,1,0,clear,13.120000000000001,15.909999999999998,0.36,12.998,57,206,263
spring,2012,2,15,1,1,0,clear,13.940000000000001,15.909999999999998,0.34,15.001299999999999,54,235,289
spring,2012,2,16,1,1,0,clear,14.76,18.94,0.29,7.0015,64,216,280
spring,2012,2,17,1,1,0,clear,15.58,19.695,0.27,16.997899999999998,27,226,253
spring,2012,2,18,1,1,0,clear,13.940000000000001,15.909999999999998,0.34,15.001299999999999,27,215,242
spring,2012,2,19,1,1,0,clear,13.940000000000001,15.909999999999998,0.34,15.001299999999999,8,164,172
spring,2012,2,20,1,1,0,clear,13.940000000000001,16.665,0.34,12.998,9,117,126
spring,2012,2,21,1,1,0,clear,12.299999999999999,15.15,0.39,11.0014,8,90,98
spring,2012,2,22,1,1,0,clear,12.299999999999999,15.909999999999998,0.45,6.0032,9,53,62
spring,2012,2,23,1,1,0,clear,12.299999999999999,16.665,0.39,0.0,0,26,26
spring,2012,2,0,0,2,1,clear,10.66,15.15,0.65,0.0,1,11,12
spring,2012,2,1,0,2,1,clear,10.66,15.15,0.56,0.0,0,7,7
spring,2012,2,2,0,2,1,clear,9.84,14.395,0.6,0.0,0,3,3
spring,2012,2,4,0,2,1,clear,9.02,13.635,0.64,0.0,0,2,2
spring,2012,2,5,0,2,1,clear,8.200000000000001,12.879999999999999,0.69,0.0,0,15,15
spring,2012,2,6,0,2,1,clear,8.200000000000001,12.879999999999999,0.75,0.0,3,83,86
spring,2012,2,7,0,2,1,clear,9.02,13.635,0.64,0.0,6,273,279
spring,2012,2,8,0,2,1,clear,8.200000000000001,11.365,0.69,6.0032,5,459,464
spring,2012,2,9,0,2,1,clear,8.200000000000001,11.365,0.75,7.0015,6,211,217
spring,2012,2,10,0,2,1,clear,9.84,11.365,0.7,12.998,8,77,85
spring,2012,2,11,0,2,1,misty,10.66,12.120000000000001,0.7,19.0012,5,81,86
spring,2012,2,12,0,2,1,misty,12.299999999999999,13.635,0.56,26.0027,16,147,163
spring,2012,2,13,0,2,1,clear,13.940000000000001,15.15,0.49,27.999299999999998,8,123,131
spring,2012,2,14,0,2,1,misty,13.120000000000001,14.395,0.53,26.0027,16,108,124
spring,2012,2,15,0,2,1,clear,13.940000000000001,15.15,0.49,27.999299999999998,23,137,160
spring,2012,2,16,0,2,1,clear,14.76,16.665,0.46,27.999299999999998,14,240,254
spring,2012,2,17,0,2,1,clear,15.58,19.695,0.4,30.002599999999997,21,411,432
spring,2012,2,18,0,2,1,clear,15.58,19.695,0.4,30.002599999999997,11,414,425
spring,2012,2,19,0,2,1,clear,14.76,16.665,0.46,19.999499999999998,5,299,304
spring,2012,2,20,0,2,1,clear,13.940000000000001,15.909999999999998,0.53,16.997899999999998,4,223,227
spring,2012,2,21,0,2,1,clear,13.940000000000001,16.665,0.61,11.0014,7,147,154
spring,2012,2,22,0,2,1,misty,13.940000000000001,16.665,0.71,12.998,3,97,100
spring,2012,2,23,0,2,1,clear,13.120000000000001,15.15,0.66,15.001299999999999,1,46,47
spring,2012,2,0,0,3,1,clear,13.120000000000001,15.15,0.66,15.001299999999999,5,19,24
spring,2012,2,1,0,3,1,clear,13.120000000000001,16.665,0.7,8.9981,3,4,7
spring,2012,2,2,0,3,1,clear,13.940000000000001,15.909999999999998,0.66,19.0012,1,5,6
spring,2012,2,3,0,3,1,misty,13.940000000000001,15.909999999999998,0.71,15.001299999999999,1,3,4
spring,2012,2,4,0,3,1,clear,13.940000000000001,16.665,0.71,11.0014,0,2,2
spring,2012,2,5,0,3,1,clear,13.120000000000001,16.665,0.7,7.0015,1,29,30
spring,2012,2,6,0,3,1,clear,13.120000000000001,15.909999999999998,0.76,11.0014,5,85,90
spring,2012,2,7,0,3,1,clear,13.120000000000001,16.665,0.76,6.0032,10,292,302
spring,2012,2,8,0,3,1,clear,12.299999999999999,15.909999999999998,0.75,6.0032,9,567,576
spring,2012,2,9,0,3,1,clear,13.120000000000001,16.665,0.7,6.0032,11,241,252
spring,2012,2,10,0,3,1,clear,13.940000000000001,17.424999999999997,0.71,6.0032,17,122,139
spring,2012,2,11,0,3,1,clear,14.76,17.424999999999997,0.66,11.0014,22,149,171
spring,2012,2,12,0,3,1,clear,16.400000000000002,20.455000000000002,0.62,19.0012,21,186,207
spring,2012,2,13,0,3,1,clear,17.22,21.21,0.54,19.999499999999998,15,175,190
spring,2012,2,14,0,3,1,clear,18.04,21.97,0.54,22.0028,35,142,177
spring,2012,2,15,0,3,1,clear,20.5,24.240000000000002,0.31,27.999299999999998,34,161,195
spring,2012,2,16,0,3,1,clear,21.32,25.0,0.29,31.0009,30,268,298
spring,2012,2,17,0,3,1,clear,21.32,25.0,0.32,26.0027,43,486,529
spring,2012,2,18,0,3,1,misty,19.68,23.485,0.41,22.0028,42,483,525
spring,2012,2,19,0,3,1,misty,18.86,22.725,0.44,19.0012,22,305,327
spring,2012,2,20,0,3,1,misty,18.04,21.97,0.47,12.998,25,249,274
spring,2012,2,21,0,3,1,misty,19.68,23.485,0.33,19.0012,19,220,239
spring,2012,2,22,0,3,1,misty,18.04,21.97,0.47,16.997899999999998,18,129,147
spring,2012,2,23,0,3,1,misty,18.86,22.725,0.41,19.0012,5,57,62
spring,2012,2,0,0,4,1,misty,18.04,21.97,0.47,16.997899999999998,12,30,42
spring,2012,2,1,0,4,1,misty,18.04,21.97,0.58,19.0012,3,12,15
spring,2012,2,2,0,4,1,misty,18.04,21.97,0.62,15.001299999999999,5,4,9
spring,2012,2,3,0,4,1,rain,18.04,21.97,0.67,12.998,2,4,6
spring,2012,2,4,0,4,1,clear,16.400000000000002,20.455000000000002,0.76,15.001299999999999,0,1,1
spring,2012,2,5,0,4,1,clear,16.400000000000002,20.455000000000002,0.76,15.001299999999999,2,30,32
spring,2012,2,6,0,4,1,clear,14.76,17.424999999999997,0.87,12.998,3,88,91
spring,2012,2,7,0,4,1,clear,14.76,17.424999999999997,0.81,15.001299999999999,9,317,326
spring,2012,2,8,0,4,1,clear,13.940000000000001,16.665,0.87,12.998,11,549,560
spring,2012,2,9,0,4,1,clear,14.76,16.665,0.81,16.997899999999998,14,228,242
spring,2012,2,10,0,4,1,clear,17.22,21.21,0.67,12.998,41,107,148
spring,2012,2,11,0,4,1,clear,19.68,23.485,0.48,19.0012,54,128,182
spring,2012,2,12,0,4,1,clear,20.5,24.240000000000002,0.42,16.997899999999998,25,199,224
spring,2012,2,13,0,4,1,clear,21.32,25.0,0.39,12.998,30,188,218
spring,2012,2,14,0,4,1,clear,22.14,25.759999999999998,0.37,16.997899999999998,36,156,192
spring,2012,2,15,0,4,1,clear,22.14,25.759999999999998,0.33,8.9981,46,171,217
spring,2012,2,16,0,4,1,clear,22.96,26.515,0.32,0.0,45,298,343
spring,2012,2,17,0,4,1,clear,22.14,25.759999999999998,0.32,11.0014,49,561,610
spring,2012,2,18,0,4,1,clear,22.14,25.759999999999998,0.37,8.9981,36,486,522
spring,2012,2,19,0,4,1,clear,20.5,24.240000000000002,0.39,6.0032,20,349,369
spring,2012,2,20,0,4,1,clear,18.86,22.725,0.44,8.9981,23,246,269
spring,2012,2,21,0,4,1,clear,18.04,21.97,0.51,15.001299999999999,17,205,222
spring,2012,2,22,0,4,1,clear,18.04,21.97,0.54,16.997899999999998,19,118,137
spring,2012,2,23,0,4,1,clear,18.04,21.97,0.54,0.0,14,71,85
spring,2012,2,0,0,5,1,misty,18.04,21.97,0.58,6.0032,12,34,46
spring,2012,2,1,0,5,1,clear,18.04,21.97,0.62,12.998,3,15,18
spring,2012,2,2,0,5,1,rain,17.22,21.21,0.77,19.0012,1,4,5
spring,2012,2,3,0,5,1,clear,17.22,21.21,0.82,8.9981,0,5,5
spring,2012,2,4,0,5,1,clear,16.400000000000002,20.455000000000002,0.87,8.9981,0,2,2
spring,2012,2,5,0,5,1,misty,16.400000000000002,20.455000000000002,0.87,12.998,1,25,26
spring,2012,2,6,0,5,1,misty,16.400000000000002,20.455000000000002,0.87,11.0014,2,80,82
spring,2012,2,7,0,5,1,misty,16.400000000000002,20.455000000000002,0.76,15.001299999999999,7,265,272
spring,2012,2,8,0,5,1,misty,15.58,19.695,0.76,22.0028,17,452,469
spring,2012,2,9,0,5,1,rain,14.76,16.665,0.81,16.997899999999998,15,229,244
spring,2012,2,10,0,5,1,rain,14.76,17.424999999999997,0.81,11.0014,22,119,141
spring,2012,2,11,0,5,1,misty,14.76,18.18,0.81,7.0015,27,136,163
spring,2012,2,12,0,5,1,misty,16.400000000000002,20.455000000000002,0.76,8.9981,27,201,228
spring,2012,2,13,0,5,1,misty,17.22,21.21,0.71,7.0015,30,153,183
spring,2012,2,14,0,5,1,misty,18.86,22.725,0.67,7.0015,5,26,31
spring,2012,2,15,0,5,1,rain,16.400000000000002,20.455000000000002,0.87,12.998,11,83,94
spring,2012,2,16,0,5,1,rain,16.400000000000002,20.455000000000002,0.87,12.998,12,166,178
spring,2012,2,17,0,5,1,rain,17.22,21.21,0.94,7.0015,14,242,256
spring,2012,2,18,0,5,1,misty,17.22,21.21,0.94,0.0,11,289,300
spring,2012,2,19,0,5,1,misty,18.04,21.97,0.88,7.0015,6,227,233
spring,2012,2,20,0,5,1,clear,18.04,21.97,0.62,27.999299999999998,8,159,167
spring,2012,2,21,0,5,1,clear,17.22,21.21,0.35,54.001999999999995,1,151,152
spring,2012,2,22,0,5,1,clear,16.400000000000002,20.455000000000002,0.37,39.000699999999995,4,102,106
spring,2012,2,23,0,5,1,clear,15.58,19.695,0.37,46.0022,10,76,86
spring,2012,2,0,0,6,0,clear,14.76,16.665,0.43,26.0027,5,56,61
spring,2012,2,1,0,6,0,clear,13.940000000000001,15.15,0.42,23.9994,4,42,46
spring,2012,2,2,0,6,0,clear,13.120000000000001,15.15,0.45,16.997899999999998,1,37,38
spring,2012,2,3,0,6,0,clear,12.299999999999999,13.635,0.45,19.999499999999998,0,7,7
spring,2012,2,4,0,6,0,clear,12.299999999999999,13.635,0.42,22.0028,0,2,2
spring,2012,2,5,0,6,0,misty,12.299999999999999,13.635,0.42,19.999499999999998,0,3,3
spring,2012,2,6,0,6,0,misty,12.299999999999999,13.635,0.42,19.999499999999998,1,12,13
spring,2012,2,7,0,6,0,clear,11.48,12.120000000000001,0.45,30.002599999999997,3,20,23
spring,2012,2,8,0,6,0,clear,10.66,11.365,0.48,19.999499999999998,3,90,93
spring,2012,2,9,0,6,0,rain,9.02,9.85,0.75,22.0028,15,107,122
spring,2012,2,10,0,6,0,clear,10.66,11.365,0.6,23.9994,24,159,183
spring,2012,2,11,0,6,0,clear,12.299999999999999,12.879999999999999,0.39,40.9973,23,187,210
spring,2012,2,12,0,6,0,clear,13.120000000000001,13.635,0.29,43.9989,41,217,258
spring,2012,2,13,0,6,0,clear,13.120000000000001,14.395,0.31,32.9975,48,178,226
spring,2012,2,14,0,6,0,clear,13.120000000000001,13.635,0.29,36.9974,35,181,216
spring,2012,2,15,0,6,0,clear,13.120000000000001,14.395,0.29,27.999299999999998,21,211,232
spring,2012,2,16,0,6,0,clear,13.120000000000001,13.635,0.26,39.000699999999995,32,163,195
spring,2012,2,17,0,6,0,clear,12.299999999999999,13.635,0.33,23.9994,16,143,159
spring,2012,2,18,0,6,0,clear,12.299999999999999,12.879999999999999,0.28,39.000699999999995,7,126,133
spring,2012,2,19,0,6,0,clear,10.66,10.605,0.33,30.002599999999997,12,137,149
spring,2012,2,20,0,6,0,clear,10.66,10.605,0.3,36.9974,10,95,105
spring,2012,2,21,0,6,0,clear,9.84,10.605,0.35,22.0028,5,80,85
spring,2012,2,22,0,6,0,clear,9.84,9.85,0.38,31.0009,4,78,82
spring,2012,2,23,0,6,0,clear,9.84,9.85,0.41,27.999299999999998,7,84,91
spring,2012,2,0,0,0,0,clear,9.84,10.605,0.41,23.9994,7,63,70
spring,2012,2,1,0,0,0,clear,9.84,10.605,0.44,22.0028,5,50,55
spring,2012,2,2,0,0,0,clear,9.84,10.605,0.44,22.0028,5,37,42
spring,2012,2,3,0,0,0,clear,9.84,11.365,0.41,12.998,0,21,21
spring,2012,2,4,0,0,0,clear,9.84,11.365,0.41,12.998,1,5,6
spring,2012,2,5,0,0,0,clear,9.02,10.605,0.44,15.001299999999999,0,5,5
spring,2012,2,6,0,0,0,clear,9.02,9.85,0.44,22.0028,0,2,2
spring,2012,2,7,0,0,0,clear,8.200000000000001,9.09,0.51,19.999499999999998,2,20,22
spring,2012,2,8,0,0,0,clear,8.200000000000001,9.85,0.51,16.997899999999998,2,57,59
spring,2012,2,9,0,0,0,clear,9.02,10.605,0.47,15.001299999999999,11,76,87
spring,2012,2,10,0,0,0,clear,10.66,12.879999999999999,0.41,11.0014,27,161,188
spring,2012,2,11,0,0,0,clear,11.48,12.879999999999999,0.41,19.0012,43,184,227
spring,2012,2,12,0,0,0,clear,12.299999999999999,15.15,0.39,8.9981,49,256,305
spring,2012,2,13,0,0,0,clear,13.120000000000001,16.665,0.36,0.0,58,267,325
spring,2012,2,14,0,0,0,clear,13.940000000000001,17.424999999999997,0.31,0.0,68,263,331
spring,2012,2,15,0,0,0,clear,14.76,17.424999999999997,0.29,0.0,72,281,353
spring,2012,2,16,0,0,0,clear,14.76,16.665,0.32,16.997899999999998,64,275,339
spring,2012,2,17,0,0,0,clear,14.76,17.424999999999997,0.32,15.001299999999999,46,241,287
spring,2012,2,18,0,0,0,clear,13.940000000000001,15.909999999999998,0.36,19.0012,17,199,216
spring,2012,2,19,0,0,0,clear,13.940000000000001,16.665,0.34,11.0014,13,130,143
spring,2012,2,20,0,0,0,clear,13.120000000000001,15.909999999999998,0.42,11.0014,9,79,88
spring,2012,2,21,0,0,0,clear,12.299999999999999,15.15,0.45,8.9981,8,75,83
spring,2012,2,22,0,0,0,clear,12.299999999999999,14.395,0.42,15.001299999999999,3,68,71
spring,2012,2,23,0,0,0,clear,10.66,12.879999999999999,0.56,11.0014,5,59,64
spring,2012,2,0,0,1,1,clear,10.66,12.120000000000001,0.6,16.997899999999998,2,27,29
spring,2012,2,1,0,1,1,clear,10.66,12.879999999999999,0.65,15.001299999999999,0,6,6
spring,2012,2,2,0,1,1,clear,10.66,11.365,0.7,19.999499999999998,0,4,4
spring,2012,2,3,0,1,1,clear,9.84,12.120000000000001,0.75,11.0014,0,2,2
spring,2012,2,4,0,1,1,clear,9.02,11.365,0.8,8.9981,0,1,1
